UserId,ShowId,PredictedRating
40,s2378,4.450174759
40,s2383,4.417805198
40,s4235,4.320989313
40,s4253,4.299707038
40,s5481,4.299707038
40,s7641,4.293730614
40,s1403,4.268362043
40,s4209,4.268362043
40,s6319,4.254965887
40,s6718,4.254965887
40,s4686,4.228702634
40,s5357,4.222726209
40,s1819,4.207972895
40,s3970,4.186402336
40,s24,4.149369201
40,s32,4.149369201
40,s179,4.149369201
40,s533,4.149369201
40,s988,4.149369201
40,s1208,4.149369201
40,s1429,4.149369201
40,s1534,4.149369201
40,s1674,4.149369201
40,s1715,4.149369201
40,s2501,4.149369201
40,s2768,4.149369201
40,s3885,4.149369201
40,s4315,4.149369201
40,s4351,4.149369201
41,s2378,4.53594399
41,s5125,4.458833278
41,s4235,4.406758544
41,s6319,4.340735118
41,s6718,4.340735118
41,s2383,4.314471865
41,s4686,4.314471865
41,s5357,4.30849544
41,s1819,4.293742126
41,s3970,4.272171567
41,s1403,4.268362043
41,s61,4.196373705
41,s1256,4.196373705
41,s3493,4.196373705
41,s4253,4.196373705
41,s5481,4.196373705
41,s5854,4.196373705
41,s5999,4.196373705
41,s7651,4.196373705
41,s8228,4.196373705
41,s1323,4.19039728
41,s1438,4.19039728
41,s1448,4.19039728
41,s1584,4.19039728
41,s2379,4.19039728
41,s2526,4.19039728
41,s2958,4.19039728
41,s3077,4.19039728
41,s3570,4.19039728
41,s3638,4.19039728
42,s5125,4.458833278
42,s4235,4.406758544
42,s6319,4.340735118
42,s6718,4.340735118
42,s2383,4.314471865
42,s5357,4.30849544
42,s1819,4.293742126
42,s3970,4.272171567
42,s1403,4.268362043
42,s61,4.196373705
42,s1256,4.196373705
42,s3493,4.196373705
42,s4253,4.196373705
42,s5481,4.196373705
42,s5854,4.196373705
42,s5999,4.196373705
42,s7651,4.196373705
42,s8228,4.196373705
42,s1323,4.19039728
42,s1438,4.19039728
42,s1448,4.19039728
42,s1584,4.19039728
42,s2379,4.19039728
42,s2526,4.19039728
42,s2958,4.19039728
42,s3077,4.19039728
42,s3570,4.19039728
42,s3638,4.19039728
42,s3966,4.19039728
42,s4396,4.19039728
43,s4235,4.557096382
43,s2378,4.555841555
43,s5357,4.458833278
43,s3970,4.44240697
43,s1403,4.438597446
43,s1323,4.340735118
43,s1438,4.340735118
43,s1448,4.340735118
43,s1584,4.340735118
43,s2379,4.340735118
43,s2526,4.340735118
43,s2958,4.340735118
43,s3077,4.340735118
43,s3570,4.340735118
43,s3966,4.340735118
43,s4396,4.340735118
43,s5682,4.340735118
43,s6420,4.340735118
43,s6718,4.340735118
43,s7641,4.340735118
43,s7685,4.340735118
43,s1826,4.335264113
43,s1936,4.335264113
43,s2418,4.335264113
43,s3121,4.335264113
43,s4209,4.335264113
43,s4986,4.335264113
43,s6786,4.335264113
43,s2,4.33436943
43,s524,4.33436943
44,s4235,4.557096382
44,s2378,4.555841555
44,s5357,4.458833278
44,s3970,4.44240697
44,s1403,4.438597446
44,s1323,4.340735118
44,s1438,4.340735118
44,s1448,4.340735118
44,s1584,4.340735118
44,s2379,4.340735118
44,s2526,4.340735118
44,s2958,4.340735118
44,s3077,4.340735118
44,s3570,4.340735118
44,s3966,4.340735118
44,s4396,4.340735118
44,s5682,4.340735118
44,s6420,4.340735118
44,s6718,4.340735118
44,s7641,4.340735118
44,s7685,4.340735118
44,s1826,4.335264113
44,s1936,4.335264113
44,s2418,4.335264113
44,s3121,4.335264113
44,s4209,4.335264113
44,s4986,4.335264113
44,s6786,4.335264113
44,s2,4.33436943
44,s524,4.33436943
45,s4235,4.557096382
45,s2378,4.555841555
45,s5357,4.458833278
45,s3970,4.44240697
45,s1403,4.438597446
45,s1323,4.340735118
45,s1438,4.340735118
45,s1448,4.340735118
45,s1584,4.340735118
45,s2379,4.340735118
45,s2526,4.340735118
45,s2958,4.340735118
45,s3077,4.340735118
45,s3570,4.340735118
45,s3966,4.340735118
45,s4396,4.340735118
45,s5682,4.340735118
45,s6420,4.340735118
45,s6718,4.340735118
45,s7641,4.340735118
45,s7685,4.340735118
45,s1826,4.335264113
45,s1936,4.335264113
45,s2418,4.335264113
45,s3121,4.335264113
45,s4209,4.335264113
45,s4986,4.335264113
45,s6786,4.335264113
45,s2,4.33436943
45,s524,4.33436943
46,s6718,4.340735118
46,s4235,4.307096382
46,s2378,4.305841555
46,s61,4.21627127
46,s1256,4.21627127
46,s3493,4.21627127
46,s5357,4.208833278
46,s3970,4.19240697
46,s1403,4.188597446
46,s1323,4.090735118
46,s1438,4.090735118
46,s1448,4.090735118
46,s1584,4.090735118
46,s2379,4.090735118
46,s2526,4.090735118
46,s2958,4.090735118
46,s3077,4.090735118
46,s3570,4.090735118
46,s3966,4.090735118
46,s4396,4.090735118
46,s5682,4.090735118
46,s6420,4.090735118
46,s7641,4.090735118
46,s7685,4.090735118
46,s1826,4.085264113
46,s1936,4.085264113
46,s2418,4.085264113
46,s3121,4.085264113
46,s4209,4.085264113
46,s4986,4.085264113
47,s4235,4.427242013
47,s2378,4.425987186
47,s6718,4.340735118
47,s3282,4.330600538
47,s5357,4.328978909
47,s3970,4.312552601
47,s1403,4.308743077
47,s61,4.21627127
47,s422,4.21627127
47,s1115,4.21627127
47,s1256,4.21627127
47,s2116,4.21627127
47,s2552,4.21627127
47,s3477,4.21627127
47,s3493,4.21627127
47,s4249,4.21627127
47,s4435,4.21627127
47,s4920,4.21627127
47,s5639,4.21627127
47,s6178,4.21627127
47,s6647,4.21627127
47,s6901,4.21627127
47,s7711,4.21627127
47,s1323,4.210880749
47,s1438,4.210880749
47,s1448,4.210880749
47,s1584,4.210880749
47,s2379,4.210880749
47,s2526,4.210880749
47,s2958,4.210880749
48,s4235,4.427242013
48,s2378,4.425987186
48,s6718,4.340735118
48,s3282,4.330600538
48,s5357,4.328978909
48,s3970,4.312552601
48,s1403,4.308743077
48,s61,4.21627127
48,s422,4.21627127
48,s1115,4.21627127
48,s1256,4.21627127
48,s2116,4.21627127
48,s2552,4.21627127
48,s3477,4.21627127
48,s3493,4.21627127
48,s4249,4.21627127
48,s4435,4.21627127
48,s4920,4.21627127
48,s5639,4.21627127
48,s6178,4.21627127
48,s6647,4.21627127
48,s6901,4.21627127
48,s7711,4.21627127
48,s1323,4.210880749
48,s1438,4.210880749
48,s1448,4.210880749
48,s1584,4.210880749
48,s2379,4.210880749
48,s2526,4.210880749
48,s2958,4.210880749
49,s4235,4.427242013
49,s2378,4.398355607
49,s6718,4.313103539
49,s3282,4.302968959
49,s5357,4.30134733
49,s4760,4.290928179
49,s3970,4.284921022
49,s1403,4.281111498
49,s61,4.188639691
49,s422,4.188639691
49,s1115,4.188639691
49,s1256,4.188639691
49,s2116,4.188639691
49,s2552,4.188639691
49,s3477,4.188639691
49,s3493,4.188639691
49,s4249,4.188639691
49,s4435,4.188639691
49,s4920,4.188639691
49,s5639,4.188639691
49,s6178,4.188639691
49,s6647,4.188639691
49,s6901,4.188639691
49,s7711,4.188639691
49,s187,4.183785322
49,s1717,4.183785322
49,s2355,4.183785322
49,s8704,4.183785322
49,s1323,4.18324917
49,s1438,4.18324917
50,s4235,4.427242013
50,s2378,4.398355607
50,s6718,4.313103539
50,s3282,4.302968959
50,s5357,4.30134733
50,s3970,4.284921022
50,s1403,4.281111498
50,s61,4.188639691
50,s422,4.188639691
50,s1115,4.188639691
50,s1256,4.188639691
50,s2116,4.188639691
50,s2552,4.188639691
50,s3477,4.188639691
50,s3493,4.188639691
50,s4249,4.188639691
50,s4435,4.188639691
50,s4920,4.188639691
50,s5639,4.188639691
50,s6178,4.188639691
50,s6647,4.188639691
50,s6901,4.188639691
50,s7711,4.188639691
50,s220,4.183785322
50,s2355,4.183785322
50,s4537,4.183785322
50,s5237,4.183785322
50,s8704,4.183785322
50,s1323,4.18324917
50,s1438,4.18324917
51,s2378,4.523355607
51,s6718,4.438103539
51,s3282,4.427968959
51,s4235,4.427242013
51,s5357,4.42634733
51,s3970,4.409921022
51,s1403,4.406111498
51,s61,4.313639691
51,s422,4.313639691
51,s1115,4.313639691
51,s1256,4.313639691
51,s2116,4.313639691
51,s2552,4.313639691
51,s3477,4.313639691
51,s3493,4.313639691
51,s4249,4.313639691
51,s4435,4.313639691
51,s4920,4.313639691
51,s5639,4.313639691
51,s6178,4.313639691
51,s6647,4.313639691
51,s6901,4.313639691
51,s7711,4.313639691
51,s1323,4.30824917
51,s1438,4.30824917
51,s1448,4.30824917
51,s1584,4.30824917
51,s2379,4.30824917
51,s2526,4.30824917
51,s2958,4.30824917
52,s2378,4.523355607
52,s6718,4.438103539
52,s3282,4.427968959
52,s4235,4.427242013
52,s5357,4.42634733
52,s3970,4.409921022
52,s1403,4.406111498
52,s61,4.313639691
52,s422,4.313639691
52,s1115,4.313639691
52,s1256,4.313639691
52,s2116,4.313639691
52,s2552,4.313639691
52,s3477,4.313639691
52,s3493,4.313639691
52,s4249,4.313639691
52,s4435,4.313639691
52,s4920,4.313639691
52,s5639,4.313639691
52,s6178,4.313639691
52,s6647,4.313639691
52,s6901,4.313639691
52,s7711,4.313639691
52,s1323,4.30824917
52,s1438,4.30824917
52,s1448,4.30824917
52,s1584,4.30824917
52,s2379,4.30824917
52,s2526,4.30824917
52,s2958,4.30824917
53,s2378,4.523355607
53,s6718,4.438103539
53,s3282,4.427968959
53,s4235,4.427242013
53,s5357,4.42634733
53,s3970,4.409921022
53,s1403,4.406111498
53,s61,4.313639691
53,s422,4.313639691
53,s1115,4.313639691
53,s1256,4.313639691
53,s2116,4.313639691
53,s2552,4.313639691
53,s3477,4.313639691
53,s3493,4.313639691
53,s4249,4.313639691
53,s4435,4.313639691
53,s4920,4.313639691
53,s5639,4.313639691
53,s6178,4.313639691
53,s6647,4.313639691
53,s6901,4.313639691
53,s7711,4.313639691
53,s1323,4.30824917
53,s1438,4.30824917
53,s1448,4.30824917
53,s1584,4.30824917
53,s2379,4.30824917
53,s2526,4.30824917
53,s2958,4.30824917
54,s4235,4.427242013
54,s2378,4.273355607
54,s6718,4.188103539
54,s2355,4.183785322
54,s5245,4.183785322
54,s5293,4.183785322
54,s8180,4.183785322
54,s8704,4.183785322
54,s8796,4.183785322
54,s3282,4.177968959
54,s5357,4.17634733
54,s3970,4.159921022
54,s1403,4.156111498
54,s61,4.063639691
54,s422,4.063639691
54,s1115,4.063639691
54,s1256,4.063639691
54,s2116,4.063639691
54,s2552,4.063639691
54,s3477,4.063639691
54,s3493,4.063639691
54,s4249,4.063639691
54,s4435,4.063639691
54,s4920,4.063639691
54,s5639,4.063639691
54,s6178,4.063639691
54,s6647,4.063639691
54,s6901,4.063639691
54,s7711,4.063639691
54,s1323,4.05824917
55,s4235,4.48941912
55,s2378,4.398964373
55,s6718,4.375889412
55,s3493,4.375816798
55,s3282,4.365754833
55,s3970,4.347706895
55,s1403,4.343897371
55,s5357,4.301956096
55,s61,4.251425564
55,s422,4.251425564
55,s1115,4.251425564
55,s1256,4.251425564
55,s2116,4.251425564
55,s2552,4.251425564
55,s3477,4.251425564
55,s4249,4.251425564
55,s4435,4.251425564
55,s4920,4.251425564
55,s5639,4.251425564
55,s6178,4.251425564
55,s6647,4.251425564
55,s6901,4.251425564
55,s7711,4.251425564
55,s1323,4.246035043
55,s1438,4.246035043
55,s1448,4.246035043
55,s1584,4.246035043
55,s2379,4.246035043
55,s2526,4.246035043
55,s2958,4.246035043
56,s4235,4.48941912
56,s2378,4.398964373
56,s6718,4.375889412
56,s3493,4.375816798
56,s3282,4.365754833
56,s3970,4.347706895
56,s1403,4.343897371
56,s5357,4.301956096
56,s61,4.251425564
56,s422,4.251425564
56,s1115,4.251425564
56,s1256,4.251425564
56,s2116,4.251425564
56,s2552,4.251425564
56,s3477,4.251425564
56,s4249,4.251425564
56,s4435,4.251425564
56,s4920,4.251425564
56,s5639,4.251425564
56,s6178,4.251425564
56,s6647,4.251425564
56,s6901,4.251425564
56,s7711,4.251425564
56,s1323,4.246035043
56,s1438,4.246035043
56,s1448,4.246035043
56,s1584,4.246035043
56,s2379,4.246035043
56,s2526,4.246035043
56,s2958,4.246035043
57,s4235,4.48941912
57,s2378,4.398964373
57,s6718,4.375889412
57,s3493,4.375816798
57,s3970,4.347706895
57,s1403,4.343897371
57,s5357,4.301956096
57,s61,4.251425564
57,s422,4.251425564
57,s1115,4.251425564
57,s1256,4.251425564
57,s2116,4.251425564
57,s2552,4.251425564
57,s3477,4.251425564
57,s4249,4.251425564
57,s4435,4.251425564
57,s4920,4.251425564
57,s5639,4.251425564
57,s6178,4.251425564
57,s6647,4.251425564
57,s6901,4.251425564
57,s7711,4.251425564
57,s1323,4.246035043
57,s1438,4.246035043
57,s1448,4.246035043
57,s1584,4.246035043
57,s2379,4.246035043
57,s2526,4.246035043
57,s2958,4.246035043
57,s3077,4.246035043
58,s4235,4.48941912
58,s2378,4.398964373
58,s3493,4.375816798
58,s3282,4.365754833
58,s3970,4.347706895
58,s1403,4.343897371
58,s5357,4.301956096
58,s61,4.251425564
58,s422,4.251425564
58,s1115,4.251425564
58,s1256,4.251425564
58,s2116,4.251425564
58,s2552,4.251425564
58,s3477,4.251425564
58,s4249,4.251425564
58,s4435,4.251425564
58,s4920,4.251425564
58,s5639,4.251425564
58,s6178,4.251425564
58,s6647,4.251425564
58,s6901,4.251425564
58,s7711,4.251425564
58,s1323,4.246035043
58,s1438,4.246035043
58,s1448,4.246035043
58,s1584,4.246035043
58,s2379,4.246035043
58,s2526,4.246035043
58,s2958,4.246035043
58,s3077,4.246035043
59,s4235,4.48941912
59,s2378,4.398964373
59,s6718,4.375889412
59,s3493,4.375816798
59,s3282,4.365754833
59,s3970,4.347706895
59,s1403,4.343897371
59,s5357,4.301956096
59,s61,4.251425564
59,s422,4.251425564
59,s1115,4.251425564
59,s1256,4.251425564
59,s2116,4.251425564
59,s2552,4.251425564
59,s3477,4.251425564
59,s4249,4.251425564
59,s4435,4.251425564
59,s4920,4.251425564
59,s5639,4.251425564
59,s6178,4.251425564
59,s6647,4.251425564
59,s6901,4.251425564
59,s7711,4.251425564
59,s1323,4.246035043
59,s1438,4.246035043
59,s1448,4.246035043
59,s1584,4.246035043
59,s2379,4.246035043
59,s2526,4.246035043
59,s2958,4.246035043
60,s4235,4.348911601
60,s61,4.307346617
60,s2116,4.307346617
60,s5357,4.301956096
60,s4760,4.284635105
60,s1138,4.280825581
60,s2575,4.280825581
60,s4219,4.280825581
60,s6718,4.235381894
60,s3493,4.235309279
60,s3282,4.225247314
60,s3970,4.207199376
60,s1403,4.203389852
60,s2378,4.202535802
60,s181,4.177492248
60,s557,4.177492248
60,s568,4.177492248
60,s775,4.177492248
60,s2186,4.177492248
60,s2294,4.177492248
60,s3139,4.177492248
60,s3820,4.177492248
60,s4045,4.177492248
60,s4184,4.177492248
60,s5305,4.177492248
60,s6026,4.177492248
60,s6264,4.177492248
60,s6284,4.177492248
60,s8523,4.177492248
60,s8582,4.177492248
61,s4235,4.348911601
61,s61,4.307346617
61,s2116,4.307346617
61,s5357,4.301956096
61,s4760,4.284635105
61,s2575,4.280825581
61,s4219,4.280825581
61,s6718,4.235381894
61,s3493,4.235309279
61,s3282,4.225247314
61,s3970,4.207199376
61,s1403,4.203389852
61,s2378,4.202535802
61,s181,4.177492248
61,s393,4.177492248
61,s557,4.177492248
61,s568,4.177492248
61,s775,4.177492248
61,s2186,4.177492248
61,s2294,4.177492248
61,s3139,4.177492248
61,s3820,4.177492248
61,s4045,4.177492248
61,s4184,4.177492248
61,s5305,4.177492248
61,s6264,4.177492248
61,s6284,4.177492248
61,s8523,4.177492248
61,s8582,4.177492248
61,s422,4.110918045
62,s4235,4.348911601
62,s61,4.307346617
62,s2116,4.307346617
62,s5357,4.301956096
62,s1138,4.280825581
62,s4219,4.280825581
62,s6718,4.235381894
62,s3493,4.235309279
62,s3282,4.225247314
62,s3970,4.207199376
62,s1403,4.203389852
62,s2378,4.202535802
62,s181,4.177492248
62,s393,4.177492248
62,s775,4.177492248
62,s2186,4.177492248
62,s2294,4.177492248
62,s3139,4.177492248
62,s3820,4.177492248
62,s4045,4.177492248
62,s5305,4.177492248
62,s6026,4.177492248
62,s6264,4.177492248
62,s6284,4.177492248
62,s8523,4.177492248
62,s8582,4.177492248
62,s422,4.110918045
62,s1115,4.110918045
62,s1256,4.110918045
62,s2552,4.110918045
63,s4235,4.456054458
63,s61,4.414489474
63,s2116,4.414489474
63,s5357,4.409098953
63,s1138,4.387968438
63,s2575,4.387968438
63,s4219,4.387968438
63,s6718,4.342524751
63,s3493,4.342452136
63,s3282,4.332390171
63,s1403,4.31053271
63,s181,4.284635105
63,s393,4.284635105
63,s557,4.284635105
63,s568,4.284635105
63,s775,4.284635105
63,s2186,4.284635105
63,s2294,4.284635105
63,s3820,4.284635105
63,s4045,4.284635105
63,s4184,4.284635105
63,s4760,4.284635105
63,s5305,4.284635105
63,s6026,4.284635105
63,s6264,4.284635105
63,s6284,4.284635105
63,s8523,4.284635105
63,s8582,4.284635105
63,s422,4.218060903
63,s1115,4.218060903
64,s4235,4.456054458
64,s61,4.414489474
64,s2116,4.414489474
64,s5357,4.409098953
64,s1138,4.387968438
64,s2575,4.387968438
64,s4219,4.387968438
64,s6718,4.342524751
64,s3493,4.342452136
64,s3282,4.332390171
64,s1403,4.31053271
64,s181,4.284635105
64,s393,4.284635105
64,s557,4.284635105
64,s568,4.284635105
64,s775,4.284635105
64,s2186,4.284635105
64,s2294,4.284635105
64,s3139,4.284635105
64,s3820,4.284635105
64,s4045,4.284635105
64,s4184,4.284635105
64,s4760,4.284635105
64,s5305,4.284635105
64,s6026,4.284635105
64,s6264,4.284635105
64,s6284,4.284635105
64,s8523,4.284635105
64,s8582,4.284635105
64,s422,4.218060903
65,s4235,4.387176907
65,s61,4.345611923
65,s2116,4.345611923
65,s1138,4.319090887
65,s2575,4.319090887
65,s4219,4.319090887
65,s4760,4.284635105
65,s6718,4.2736472
65,s3493,4.273574585
65,s3282,4.26351262
65,s1403,4.241655159
65,s181,4.215757554
65,s393,4.215757554
65,s557,4.215757554
65,s568,4.215757554
65,s775,4.215757554
65,s2186,4.215757554
65,s2294,4.215757554
65,s3139,4.215757554
65,s3820,4.215757554
65,s4184,4.215757554
65,s5305,4.215757554
65,s6026,4.215757554
65,s6264,4.215757554
65,s6284,4.215757554
65,s8523,4.215757554
65,s8582,4.215757554
65,s3970,4.207199376
65,s422,4.149183352
65,s1115,4.149183352
66,s4235,4.387176907
66,s61,4.345611923
66,s2116,4.345611923
66,s5357,4.340221402
66,s1138,4.319090887
66,s2575,4.319090887
66,s4219,4.319090887
66,s4760,4.284635105
66,s6718,4.2736472
66,s3493,4.273574585
66,s3282,4.26351262
66,s1403,4.241655159
66,s181,4.215757554
66,s393,4.215757554
66,s557,4.215757554
66,s568,4.215757554
66,s775,4.215757554
66,s2186,4.215757554
66,s2294,4.215757554
66,s3139,4.215757554
66,s3820,4.215757554
66,s4045,4.215757554
66,s4184,4.215757554
66,s5305,4.215757554
66,s6026,4.215757554
66,s6264,4.215757554
66,s6284,4.215757554
66,s8523,4.215757554
66,s8582,4.215757554
66,s3970,4.207199376
67,s4235,4.387176907
67,s61,4.345611923
67,s2116,4.345611923
67,s5357,4.340221402
67,s1138,4.319090887
67,s2575,4.319090887
67,s4760,4.284635105
67,s6718,4.2736472
67,s3493,4.273574585
67,s3282,4.26351262
67,s1403,4.241655159
67,s181,4.215757554
67,s393,4.215757554
67,s557,4.215757554
67,s568,4.215757554
67,s775,4.215757554
67,s2186,4.215757554
67,s2294,4.215757554
67,s3139,4.215757554
67,s4045,4.215757554
67,s4184,4.215757554
67,s5305,4.215757554
67,s6026,4.215757554
67,s6264,4.215757554
67,s6284,4.215757554
67,s8523,4.215757554
67,s8582,4.215757554
67,s3970,4.207199376
67,s422,4.149183352
67,s1115,4.149183352
68,s4235,4.356680218
68,s5305,4.319090887
68,s61,4.315115234
68,s2116,4.315115234
68,s5357,4.309724713
68,s4760,4.254138416
68,s6718,4.243150511
68,s3493,4.243077897
68,s1403,4.241655159
68,s3282,4.233015931
68,s181,4.185260865
68,s393,4.185260865
68,s557,4.185260865
68,s568,4.185260865
68,s775,4.185260865
68,s1138,4.185260865
68,s2294,4.185260865
68,s2575,4.185260865
68,s3139,4.185260865
68,s3820,4.185260865
68,s4045,4.185260865
68,s4184,4.185260865
68,s4219,4.185260865
68,s6026,4.185260865
68,s6264,4.185260865
68,s6284,4.185260865
68,s8523,4.185260865
68,s8582,4.185260865
68,s3970,4.176702687
68,s24,4.122662316
69,s4235,4.356680218
69,s5305,4.319090887
69,s61,4.315115234
69,s2116,4.315115234
69,s5357,4.309724713
69,s4760,4.254138416
69,s6718,4.243150511
69,s3493,4.243077897
69,s1403,4.241655159
69,s3282,4.233015931
69,s181,4.185260865
69,s393,4.185260865
69,s557,4.185260865
69,s568,4.185260865
69,s1138,4.185260865
69,s2186,4.185260865
69,s2294,4.185260865
69,s2575,4.185260865
69,s3139,4.185260865
69,s3820,4.185260865
69,s4045,4.185260865
69,s4184,4.185260865
69,s4219,4.185260865
69,s6026,4.185260865
69,s6264,4.185260865
69,s8523,4.185260865
69,s3970,4.176702687
69,s24,4.122662316
69,s32,4.122662316
69,s179,4.122662316
70,s4235,4.424317888
70,s5305,4.319090887
70,s61,4.315115234
70,s2116,4.315115234
70,s6718,4.31078818
70,s3493,4.310715566
70,s5357,4.309724713
70,s1403,4.309292828
70,s3282,4.300653601
70,s3970,4.244340357
70,s24,4.190299986
70,s32,4.190299986
70,s179,4.190299986
70,s478,4.190299986
70,s1208,4.190299986
70,s1231,4.190299986
70,s1630,4.190299986
70,s1715,4.190299986
70,s2688,4.190299986
70,s3498,4.190299986
70,s4315,4.190299986
70,s4488,4.190299986
70,s4606,4.190299986
70,s5497,4.190299986
70,s6713,4.190299986
70,s7223,4.190299986
70,s7493,4.190299986
70,s422,4.186324332
70,s1115,4.186324332
70,s1256,4.186324332
71,s4235,4.424317888
71,s5305,4.319090887
71,s61,4.315115234
71,s2116,4.315115234
71,s6718,4.31078818
71,s3493,4.310715566
71,s5357,4.309724713
71,s1403,4.309292828
71,s3282,4.300653601
71,s24,4.190299986
71,s32,4.190299986
71,s179,4.190299986
71,s478,4.190299986
71,s1208,4.190299986
71,s1231,4.190299986
71,s1630,4.190299986
71,s1715,4.190299986
71,s2688,4.190299986
71,s3498,4.190299986
71,s4315,4.190299986
71,s4488,4.190299986
71,s4606,4.190299986
71,s5497,4.190299986
71,s6713,4.190299986
71,s7223,4.190299986
71,s7493,4.190299986
71,s422,4.186324332
71,s1115,4.186324332
71,s1256,4.186324332
71,s2552,4.186324332
72,s4235,4.367532058
72,s5305,4.262305057
72,s61,4.258329404
72,s2116,4.258329404
72,s6718,4.25400235
72,s3493,4.253929736
72,s5357,4.252938883
72,s1403,4.252506998
72,s3970,4.244340357
72,s3282,4.24386777
72,s24,4.133514155
72,s32,4.133514155
72,s179,4.133514155
72,s478,4.133514155
72,s1208,4.133514155
72,s1231,4.133514155
72,s1630,4.133514155
72,s1715,4.133514155
72,s2688,4.133514155
72,s3498,4.133514155
72,s4315,4.133514155
72,s4488,4.133514155
72,s4606,4.133514155
72,s5497,4.133514155
72,s6713,4.133514155
72,s7223,4.133514155
72,s7493,4.133514155
72,s422,4.129538502
72,s1115,4.129538502
72,s1256,4.129538502
73,s4235,4.367532058
73,s5305,4.262305057
73,s61,4.258329404
73,s2116,4.258329404
73,s6718,4.25400235
73,s3493,4.253929736
73,s5357,4.252938883
73,s1403,4.252506998
73,s3970,4.244340357
73,s3282,4.24386777
73,s24,4.133514155
73,s32,4.133514155
73,s179,4.133514155
73,s478,4.133514155
73,s1208,4.133514155
73,s1231,4.133514155
73,s1630,4.133514155
73,s1715,4.133514155
73,s2688,4.133514155
73,s3498,4.133514155
73,s4315,4.133514155
73,s4488,4.133514155
73,s4606,4.133514155
73,s5497,4.133514155
73,s6713,4.133514155
73,s7223,4.133514155
73,s7493,4.133514155
73,s422,4.129538502
73,s1115,4.129538502
73,s1256,4.129538502
74,s4235,4.367532058
74,s5305,4.262305057
74,s61,4.258329404
74,s2116,4.258329404
74,s6718,4.25400235
74,s3493,4.253929736
74,s5357,4.252938883
74,s1403,4.252506998
74,s3970,4.244340357
74,s3282,4.24386777
74,s24,4.133514155
74,s32,4.133514155
74,s179,4.133514155
74,s478,4.133514155
74,s1208,4.133514155
74,s1231,4.133514155
74,s1630,4.133514155
74,s1715,4.133514155
74,s2688,4.133514155
74,s3498,4.133514155
74,s4315,4.133514155
74,s4488,4.133514155
74,s4606,4.133514155
74,s5497,4.133514155
74,s6713,4.133514155
74,s7223,4.133514155
74,s7493,4.133514155
74,s422,4.129538502
74,s1115,4.129538502
74,s1256,4.129538502
75,s4235,4.367532058
75,s5305,4.262305057
75,s61,4.258329404
75,s2116,4.258329404
75,s6718,4.25400235
75,s3493,4.253929736
75,s5357,4.252938883
75,s1403,4.252506998
75,s3970,4.244340357
75,s3282,4.24386777
75,s24,4.133514155
75,s32,4.133514155
75,s179,4.133514155
75,s478,4.133514155
75,s1208,4.133514155
75,s1231,4.133514155
75,s1630,4.133514155
75,s1715,4.133514155
75,s2688,4.133514155
75,s3498,4.133514155
75,s4315,4.133514155
75,s4488,4.133514155
75,s4606,4.133514155
75,s5497,4.133514155
75,s6713,4.133514155
75,s7223,4.133514155
75,s7493,4.133514155
75,s422,4.129538502
75,s1115,4.129538502
75,s1256,4.129538502
76,s4235,4.367532058
76,s5305,4.262305057
76,s61,4.258329404
76,s2116,4.258329404
76,s6718,4.25400235
76,s3493,4.253929736
76,s5357,4.252938883
76,s1403,4.252506998
76,s3970,4.244340357
76,s3282,4.24386777
76,s24,4.133514155
76,s32,4.133514155
76,s179,4.133514155
76,s478,4.133514155
76,s1208,4.133514155
76,s1231,4.133514155
76,s1630,4.133514155
76,s1715,4.133514155
76,s2688,4.133514155
76,s3498,4.133514155
76,s4315,4.133514155
76,s4488,4.133514155
76,s4606,4.133514155
76,s5497,4.133514155
76,s6713,4.133514155
76,s7223,4.133514155
76,s7493,4.133514155
76,s422,4.129538502
76,s1115,4.129538502
76,s1256,4.129538502
77,s4235,4.367532058
77,s5305,4.262305057
77,s61,4.258329404
77,s2116,4.258329404
77,s6718,4.25400235
77,s3493,4.253929736
77,s5357,4.252938883
77,s1403,4.252506998
77,s3970,4.244340357
77,s3282,4.24386777
77,s24,4.133514155
77,s32,4.133514155
77,s179,4.133514155
77,s478,4.133514155
77,s1208,4.133514155
77,s1231,4.133514155
77,s1630,4.133514155
77,s1715,4.133514155
77,s2688,4.133514155
77,s3498,4.133514155
77,s4315,4.133514155
77,s4488,4.133514155
77,s4606,4.133514155
77,s5497,4.133514155
77,s6713,4.133514155
77,s7223,4.133514155
77,s7493,4.133514155
77,s422,4.129538502
77,s1115,4.129538502
77,s1256,4.129538502
78,s4235,4.367532058
78,s5305,4.262305057
78,s61,4.258329404
78,s2116,4.258329404
78,s6718,4.25400235
78,s3493,4.253929736
78,s5357,4.252938883
78,s1403,4.252506998
78,s3970,4.244340357
78,s3282,4.24386777
78,s24,4.133514155
78,s32,4.133514155
78,s179,4.133514155
78,s478,4.133514155
78,s1208,4.133514155
78,s1231,4.133514155
78,s1630,4.133514155
78,s1715,4.133514155
78,s2688,4.133514155
78,s3498,4.133514155
78,s4315,4.133514155
78,s4488,4.133514155
78,s4606,4.133514155
78,s5497,4.133514155
78,s6713,4.133514155
78,s7223,4.133514155
78,s7493,4.133514155
78,s422,4.129538502
78,s1115,4.129538502
78,s1256,4.129538502
79,s4235,4.367532058
79,s5305,4.262305057
79,s61,4.258329404
79,s2116,4.258329404
79,s6718,4.25400235
79,s3493,4.253929736
79,s5357,4.252938883
79,s1403,4.252506998
79,s3970,4.244340357
